pos_code;foto_lokasi_bagian_depan;foto_lokasi_bagian_dalam;foto_tambahan_lokasi_pos;status_upload;timestamp
POS12736;https://drive.google.com/open?id=1NoEBXPViShzJROelcx6iPJ5gqHy1x7Cs;https://drive.google.com/open?id=1eYKYHRs7lblfQMD7oXEE10G8NwVwKvi-;https://drive.google.com/open?id=1O04q-xGwYKsOe50M8RQxCCwOtHa1fjU8;APPROVE;2022-11-02
POS12694;https://drive.google.com/open?id=1nk0xJt_5QEQB19rXmvr8n3GKzJSYnhN2;https://drive.google.com/open?id=1seleIHlQJo0WCAbHVIg6wbhjY3flwZOH;https://drive.google.com/open?id=1xjUdhRNAsDuc4MkQ_HBlcD9uVc0_MwQD;APPROVE;2022-11-02
POS12703;https://drive.google.com/open?id=1e8-ozTFCfGtHdkyEDJFi7eW4sAA1mBt9;https://drive.google.com/open?id=1I4pnncjMeqS9KP7d__tgusIOTM6sxC;https://drive.google.com/open?id=1B6SnRAUMRacnxZya-yg55PTOCKQPQzEi;APPROVE;2022-11-02
POS12716;https://drive.google.com/open?id=1BDrhkwzz2MELAlvzrnsmTkhmt3iKVX;https://drive.google.com/open?id=1UJUdM7zKNtbfnLDWncka9_-ih5NyyjJ5;https://drive.google.com/open?id=1rke1dPF6Mx-Jco_sUrm18rttLfD-zqH9;APPROVE;2022-11-02
POS12686;https://drive.google.com/open?id=1RB7BicAYh5hEz_W5H1MKMmAs9oWlF8V_;https://drive.google.com/open?id=1yDSLwNo5Xnr_b4m7-Z5wZt_Kew4ObaEx;https://drive.google.com/open?id=1gOe8wHyvcrzR72yfMv1NilWhVyQ81IjS;APPROVE;2022-11-03
POS12652;https://drive.google.com/open?id=1DWCN3-0meWXfXm2oGNXh0QaqajHVkgvV;https://drive.google.com/open?id=1ttlaZg-AjFqBxx1UMVGHVbbeBNZEqDoR;https://drive.google.com/open?id=1bO7-plOpbhsIy8NDhodDaqWD9zeUREZt;APPROVE;2022-11-04
POS12859;https://drive.google.com/open?id=1CyFss5In0I8y0YKBWx3xEeGXtzoZq8FF;https://drive.google.com/open?id=1wHEqQ6P3Pg8jDCcrB3k8T-f1SP9ko4lp;https://drive.google.com/open?id=1cuAdklbZn57MEox_S4Ym2L0l32NGUsQf;APPROVE;2022-11-04
POS12179;https://drive.google.com/open?id=1k0qI9Ad_aVvrs958hUPhp4-8OARKUrN_;https://drive.google.com/open?id=1mIC7MaeWQ1mXnsJPsrlU4rJqTjzUYM2z;https://drive.google.com/open?id=11rAjdE74hp265G5I7sP7Tgo2Kp7YMd;APPROVE;2022-11-04
POS12693;https://drive.google.com/open?id=1DroZnmqIBrQ_3VKg_SpjjA5nhHhrlbPV;https://drive.google.com/open?id=13_IusrRbcSzTL_vmx49QkW0cEKiiFuRO;https://drive.google.com/open?id=1c0yTNxx3PEjg2MQOXusQ-ix-2rsIuuaL;APPROVE;2022-11-04
POS12395;https://drive.google.com/open?id=18dssAdQM_uOJgn-cOhsU0M3T0E9tu8cm;https://drive.google.com/open?id=1203S6gbVvjCLn7Ixy2yzR_bTUlG-WhzX;https://drive.google.com/open?id=1l23euwpVfH7SYl7iEghFhTkuvfWsBfyC;APPROVE;2022-11-05
POS11255;https://drive.google.com/open?id=1pOCDz-K_FfPPaBG5IS4bQZjVWMb3comg;https://drive.google.com/open?id=1WdOgrId9QJNOKxiZftu9If6i-F-Gosg-;https://drive.google.com/open?id=1WoLjMeyTtTO35921o2MmWhOcOknqI-tu;APPROVE;2022-11-05
POS12866;https://drive.google.com/open?id=10dOGVrIRlh7rxcxUfV6AZOIZbrtKZOIC;https://drive.google.com/open?id=1HyWNG8aLAv-2Uu9WDRR7RTB00QUXL-vE;https://drive.google.com/open?id=1g5MefcPXKzARTIvqjsa1F_o_x6Jb4LAz;APPROVE;2022-11-06
POS12362;https://drive.google.com/open?id=1JPoYGIwB26EoSz8axOxtQa3vRzokSFbF;https://drive.google.com/open?id=1We4V9OW-SXIXs0Cxf5NKQGoeZ0DSYxUa;https://drive.google.com/open?id=1eJyI-WO4gJNbSu2qMwg4gPbY2bKOCTXh;APPROVE;2022-11-06
POS12876;https://drive.google.com/open?id=1-zGzfi2Hev29Q-R9c7hvVmwCRVn8TZ5T;https://drive.google.com/open?id=1Csnb5gHRFcL8fa1woJMFKhspfI-6khWY;https://drive.google.com/open?id=1KX4BeaxPLvceTJiTdyuE6SA548-1yhsN;APPROVE;2022-11-07
POS12674;https://drive.google.com/open?id=1wGsw3UW2xx-RHSvgfQ95NCLUp6T-Ze;https://drive.google.com/open?id=1r8F5XuApqM-LY83wKkI6fKlLmYZ_XKI7;https://drive.google.com/open?id=1rJhxJMVuAl_W_QjflYqIpfb6s1Si0u9B;APPROVE;2022-11-07
POS12361;https://drive.google.com/open?id=1sKdA6CXIfVSs4qRuMF6gUTeVeYOR1eXe;https://drive.google.com/open?id=11zNh92cAyk0HTMwK8kZDNgtuo4jWuYl0;https://drive.google.com/open?id=1cuGZaW26204PO_d44cq62oUQjwzXIcL1;APPROVE;2022-11-07
POS12697;https://drive.google.com/open?id=1ByTFS3fnTd0Cqak3EnBawRX4Geh3EtzZ;https://drive.google.com/open?id=1UfNE0fhCW3gGHicL92EHx1X_jR66QJjD;https://drive.google.com/open?id=1uPcM9JgsFsZicM-36cKB7d28lxlQiL8I;APPROVE;2022-11-07
POS12756;https://drive.google.com/open?id=1g4oGj05mTkZUgFYMBPMnrGs5JAx2jzPt;https://drive.google.com/open?id=14iCiTpBhOUjH717XMD0P6EuESpVyIvih;https://drive.google.com/open?id=1MsaOOQ46DdyqDU2rI-XUxsBCHW3_ob2T;APPROVE;2022-11-07
POS12747;https://drive.google.com/open?id=1EmaY7SbqG8njFjLqL_rD7bjjhVyLbxOh;https://drive.google.com/open?id=1Sukpe5HI2kotZ6REY9DoE0cz-yQzwDH4;https://drive.google.com/open?id=1QTVu-9g3KqbBF1pxTic4zMDNGDg87Wbz;APPROVE;2022-11-08
POS12621;https://drive.google.com/open?id=1bUJT4SujY8_0toKh_o12D47t8djgzT5g;https://drive.google.com/open?id=1YIg3kJvi2l6aQVfDwRX2nXOBtCM5Pftk;https://drive.google.com/open?id=1z6WVDxowmbS_ddtoa2kwZoaC3-z7yyl0;APPROVE;2022-11-08
POS12048;https://drive.google.com/open?id=1gTeXJb-L8fxIy4VSboOALOI3nhL25fWo;https://drive.google.com/open?id=1_dUe3z1l_Yt0jF24KqzfpQJR0NCouaUp;https://drive.google.com/open?id=1CkRepf66LeRvvWkNngFAkb3qZdqmJA61;APPROVE;2022-11-08
POS12795;https://drive.google.com/open?id=1dnMr5VE5EL5iEQdUuCxiM8dxt6JvjtqG;https://drive.google.com/open?id=1oZt0YTNNW54IbfKIGmRWECFDs1S3y8qz;https://drive.google.com/open?id=1zOmcTNI3r3Gwn4VY28ZnWoR7LCR7jith;APPROVE;2022-11-08
POS12746;https://drive.google.com/open?id=1ktAY2pyb1Vt5UIFTe2Fw7mpo9BeTsMnc;https://drive.google.com/open?id=1B3kM4AG-s7L1uJe22QNsaXZpI1A6_5nC;https://drive.google.com/open?id=12pIvWQqg8a9vDo2Sg2RdR0nKtmMuHJEg;APPROVE;2022-11-08
POS12679;https://drive.google.com/open?id=1k2lYozftpo1QxdCmU5NUog5ALgoG92yh;https://drive.google.com/open?id=1Sv5tSlmAPpKafUbLWGVMfMTzL5kXPKzl;https://drive.google.com/open?id=1FQzrwIaLBYEf3ZrdBBFP4uqkgM-jNIDz;APPROVE;2022-11-08
POS12781;https://drive.google.com/open?id=1QXBDSxUKygSJR8P_6lsOd42rQcLDGUYk;https://drive.google.com/open?id=1awj-J0SQFoxC4-DrAS9mh284-mcxXrAB;https://drive.google.com/open?id=1U3GwCL3DbDsDOPmDBBDTJZptd9toj1Y-;APPROVE;2022-11-08
POS12719;https://drive.google.com/open?id=1YLcb5bVezaa-ikCJSfOZxT5YNGD6HA0G;https://drive.google.com/open?id=1CIsIuk0xWV0JRk3PnLblYlx4qAra03ce;https://drive.google.com/open?id=1pu7QtnnqyWCh6l23bGOGMWRzjjCZS7Ik;APPROVE;2022-11-09
POS12804;https://drive.google.com/open?id=1ndWb_y55H75wCp8jDF2j3qSM6SUC_7QI;https://drive.google.com/open?id=1YVOOtYVY4eS8htsR8mdZtju8HWarE3_r;https://drive.google.com/open?id=1Q-iR9eseRncnIgy8TCm_xZBrskXWZvQ5;APPROVE;2022-11-09
POS12854;https://drive.google.com/open?id=1rqdzBYZBbO49fWc7Y7VlHvkLtnFqGEwN;https://drive.google.com/open?id=1L0R9cFGZWLlBwBPhaLWTFm8dkXxmtzZV;https://drive.google.com/open?id=1XQ3XIaHl511n8-MZW3_O21ON6h7ZYuoL;APPROVE;2022-11-09
POS12708;https://drive.google.com/open?id=12zH5JfEX7hqHibM25j6dk4x-vAL1qmyy;https://drive.google.com/open?id=1XZjz-_I_51FFFmar1svR0vRHovan87;https://drive.google.com/open?id=195IFWzqvqlWUrBStXKe34oT7GuUfZk;APPROVE;2022-11-09
POS12525;https://drive.google.com/open?id=1hQ8qsy8KhMI6JhC1NEgdb1vHOQ-2ldZX;https://drive.google.com/open?id=1quxxL5ZeTSsIn8BSfJGQRuR7GSXBYQmP;https://drive.google.com/open?id=1rPAj8XSuUPSu6Q5t6Nb7i70tSv3paLTA;APPROVE;2022-11-09
POS12609;https://drive.google.com/open?id=1AxkE5pUS4n4TNX55gV2Ho_yWtaPO3IeQ;https://drive.google.com/open?id=1Nyl6dWIf3FxWHPumrL1zN5EymmJtbbWF;https://drive.google.com/open?id=1A6mut4RbG2_hm_hFtZ9FR5JSTnDoRYto;APPROVE;2022-11-09
POS12848;https://drive.google.com/open?id=1tadyx2y5QbgMu-FvJ7j_wL4VEIapRLe6;https://drive.google.com/open?id=1fKUZ5rpmd_bOp9GHG1n8HcuofM7B9F7v;https://drive.google.com/open?id=1z1T9P0MV6nk1Bpeo_ZcwgchWlF9FRUrr;APPROVE;2022-11-10
POS12862;https://drive.google.com/open?id=1jrwa-WJ3OU0hSafjTcQgJAXplYvitQ7z;https://drive.google.com/open?id=1784IwVSZE1MoA8jfjDnQCGT-4BTaPnsb;https://drive.google.com/open?id=1XGnuKpNe_gFbADRoDOvR8R7_g7LbPHv_;APPROVE;2022-11-10
POS12567;https://drive.google.com/open?id=1fUIgEIIXnIIVBv37wOmD6Ez27Xkb4Ou1;https://drive.google.com/open?id=1lehg7G-KwUoDSWkNqa1ncugzAaK0HQVx;https://drive.google.com/open?id=1bkiVkk8x7McA5Pld-W93k_X43DxNChQy;APPROVE;2022-11-10
POS12778;https://drive.google.com/open?id=181r0DiBqrjEx5Lt9AhEPk510MNHn_zXI;https://drive.google.com/open?id=16nDZEHV1eKvlZupBP-cYAOM8AsCQD3IN;https://drive.google.com/open?id=15pBc7145vXW-2OS214N75vBNWqUav307;APPROVE;2022-11-10
POS12803;https://drive.google.com/open?id=1ATZvXeRN5whdXOahFq0trRhJ-s9QzP;https://drive.google.com/open?id=1oKe-NItyfaKDjIg0rWOSkiAobR0Rg9fA;https://drive.google.com/open?id=1-oIfioOmBE8xLYzCqQmJ1YDKRULuLZiT;APPROVE;2022-11-10
POS12903;https://drive.google.com/open?id=1ycTmEOWrs77ulD0io3XBTH4MkQfbxBx_;https://drive.google.com/open?id=1wlX1mlmX8M2np1hRq9WfOgZHH_nir3xU;https://drive.google.com/open?id=1VIAOZZc4je2wuzuS4_XHI3E3dZKq878C;APPROVE;2022-11-10
POS12784;https://drive.google.com/open?id=1PjbpAZTX62HQjNGlVeTmZyCTE0g2HLBx;https://drive.google.com/open?id=1XfC8cy-KMzD2z3ntcBcrO7V7q0_Q1Cxm;https://drive.google.com/open?id=12Ug3bWDC1nlUhg-0UbS0pgTRArK-GMXs;APPROVE;2022-11-10
POS12895;https://drive.google.com/open?id=1GflT0KkVpBe5M2-pgn1aNzzAXWcktVy3;https://drive.google.com/open?id=1vNqiMKM4ybVUTb1JuM5PYQQeA9tyGMiM;https://drive.google.com/open?id=1kCFRwCTpVdYgUkHX8tbs26-ur9QBgT;APPROVE;2022-11-10
POS12915;https://drive.google.com/open?id=1AdxhDk-SWKCmhbuZooUEaCk6FUE-6Icw;https://drive.google.com/open?id=1DHHmlmJRurQj-ROgln4rrT6XDarjPqFH;https://drive.google.com/open?id=1u2Cda5V17Vw90r0XRI0s98qb6NhoxxvD;APPROVE;2022-11-10
POS12899;https://drive.google.com/open?id=11icLiMvsU3GdaazYZbrMK-h74C96hdiE;https://drive.google.com/open?id=1U5KjM435V8OUa7fe72F6RbIjNkJ99Odk;https://drive.google.com/open?id=1mGn31oX75eWdIkj7f5Rj0sDCP8CqtzSU;APPROVE;2022-11-10
POS12875;https://drive.google.com/open?id=18gNSmLr4PJ0iCBak3vrneLifdf0xXiys;https://drive.google.com/open?id=1qFhHpd7BBeHwNpWzUIc8y4vmO_EoAW2W;https://drive.google.com/open?id=1ZCjhUZ4xH9-yUsY4755SJ7Y5olSkDZzE;APPROVE;2022-11-11
POS12870;https://drive.google.com/open?id=1ijYR3Mjzm9I9sSslHoXPropHUOGXEty6;https://drive.google.com/open?id=10dpn38_TuwcRo1GNioRk66iAYQJy33Eb;https://drive.google.com/open?id=1oU29zD-FfqnOFVSHZ_n5ZN9VeHUbkJJ6;APPROVE;2022-11-11
POS12898;https://drive.google.com/open?id=1FGpnXTGteO1dqen8T_TOEm5GppY4oKLu;https://drive.google.com/open?id=11HyPKWDygjJ6jD3VDjrhqtl1FiQOlgF_;https://drive.google.com/open?id=14iXDLiY21Ct1Qfl-vTbdVJNFQkhbK3Q0;APPROVE;2022-11-11
POS12712;https://drive.google.com/open?id=1CM8U5vXC_BIcZZdz8yk5sEutDp2qAh_9;https://drive.google.com/open?id=1-I8DGxUELMusLL182_JBdlUo8zTZ9eNG;https://drive.google.com/open?id=1taotebvnJ21JiKgfnclaNnECsaGMNZAp;APPROVE;2022-11-11
POS12932;https://drive.google.com/open?id=1HXwldPo3QBWcUD19glaACYY4ybxSHH5p;https://drive.google.com/open?id=1XC81UheBEITK19lKFaar1f80flFdCCsb;https://drive.google.com/open?id=1b_DjXvIZGo7oUjvUMQ9HGI8GZxNstkuA;APPROVE;2022-11-11
POS12909;https://drive.google.com/open?id=19Np-sGqKJa-fUv_ra1IHcJVez8yfniV2;https://drive.google.com/open?id=1P4fbQNmezZqJ3EZsu7sHBtq4A1qTYj-L;https://drive.google.com/open?id=1L1AOz-XJY4vjEZ-YIp6PVN7oRgZO7weB;APPROVE;2022-11-11
POS12868;https://drive.google.com/open?id=1AwpOYWVQ-GRtGyfNTfXuIiCU6bC_nO2x;https://drive.google.com/open?id=1l88LIleGgbg9THXNpus_YZJcbYDYn_E0;https://drive.google.com/open?id=1c6cHW_pHO9wLb1FoJgKTeFX6sR299Fu-;APPROVE;2022-11-12
POS12885;https://drive.google.com/open?id=15pZGzMVteutfy_IvNwYAtWmob64IAwVN;https://drive.google.com/open?id=1-2j-SSbsisDQN4bzC0hd1VgIUZSRJldl;https://drive.google.com/open?id=1aXcGJtULWyQr2c8Ovs3rGKmWczt28Huk;APPROVE;2022-11-12
POS12912;https://drive.google.com/open?id=10A4h8waztKJVzoBtaO5atgWgU-EyvZ6S;https://drive.google.com/open?id=16gxMFb7ZQNT-sImQkbpb2CD1LhnxcsIT;https://drive.google.com/open?id=1YASZNwqKvmrk4x0Vgd3jc_Djy4yTCLuI;APPROVE;2022-11-12
POS12914;https://drive.google.com/open?id=17UWhgiRnE6yzCzYbQZTphdlpe2a5RKLN;https://drive.google.com/open?id=1tu7oS0iCJNW4_9PWO-9wiQEDdvqcmJs3;https://drive.google.com/open?id=1ED9Wsp9BkoM6ToJBXJm7WsYacxGnOFyN;APPROVE;2022-11-13
POS12864;https://drive.google.com/open?id=1NbgU-MVxWRLNW_lWwDQyVUsOerLWt2hf;https://drive.google.com/open?id=19IVhYB6SwSB0fdNL-m4-iVh3xGJiAuEz;https://drive.google.com/open?id=1qY7WADW0z3w0A6xE0Wxrmw9vVzY_MRHW;APPROVE;2022-11-13
POS12894;https://drive.google.com/open?id=1WBkybERfW66JcDgWz8YMG4Ejb39Ts7Rh;https://drive.google.com/open?id=1xDhxCbX8b97kcTSy6geqA7isVhQyHsg-;https://drive.google.com/open?id=1SXKzWgwvHwSQKlLP5GdEOlLqZ88UBrbo;APPROVE;2022-11-14
POS12844;https://drive.google.com/open?id=1cLaBiQOcSBb2rKJQV7qrdm7Jq3HVoDj8;https://drive.google.com/open?id=1KLj9HCxl-YJEF4X3GZwtCqCGasJMnNU3;https://drive.google.com/open?id=1-_UWJtZs7sMnXuC7ZdS9HPYK2CxAw9F6;APPROVE;2022-11-14
POS12829;https://drive.google.com/open?id=142ePKmpcGBHFfJfdIpkLwYuXAL5FB8BG;https://drive.google.com/open?id=1mekNht0nI9x3HayXuuM2JyzTKnzcEgzl;https://drive.google.com/open?id=1WQpJ66wvC1BcvXKEFG2r8_jRvTuTeh9c;APPROVE;2022-11-14
POS12880;https://drive.google.com/open?id=1MSIQXPIDCBrtMhiKoJeCWx8puGIkTTiO;https://drive.google.com/open?id=1iOHt463cAWqNdmyZZg9-sX8FFqpsUvJC;https://drive.google.com/open?id=1cmdvp10NY9Wml_dfilpyiZXA6J0GNUzk;APPROVE;2022-11-14
POS12884;https://drive.google.com/open?id=1FL0TxcxzoV5QQ93UO252M-3fZR7_II6J;https://drive.google.com/open?id=1TSmFQIsN0T286jspFJrCYyCD5qt0B1SU;https://drive.google.com/open?id=12AaykpJSVbU8wlSn765GcW-v93c0aqj8;APPROVE;2022-11-14
POS12886;https://drive.google.com/open?id=1VshZLXi5M_kw7Dz31BfabtFPs0GFbVRg;https://drive.google.com/open?id=1FNQHTkPh4h__13XRSCz7DlYjXh0kZR44;https://drive.google.com/open?id=1A6LIEyundFXt6qFpq1uhJM09ttTF_7aE;APPROVE;2022-11-14
POS12896;https://drive.google.com/open?id=1EH2oFQlnxC-GJCRGQkBoTS_LJdgFxxqV;https://drive.google.com/open?id=1Zke91-Fk-0kYI17Uv12yMwMs3jlMOdTx;https://drive.google.com/open?id=1GseWTe0FKfWrtDbk9B1PLSRpINFbMwsg;APPROVE;2022-11-15
POS12597;https://drive.google.com/open?id=1uxSh266AL9qQRvKEJSzFSp5UMo5hqHtj;https://drive.google.com/open?id=1leG1qL4jNVgY1HeK_bgJMbumK_BtJw0R;https://drive.google.com/open?id=1RTDB1DzqAOcbzUmyueakcY1h2BgtvNiw;APPROVE;2022-11-15
POS12842;https://drive.google.com/open?id=1KE80bkig2kFWyp_qRb-s723Af8z9x_KB;https://drive.google.com/open?id=1FjjRd70AqDcDsKDEOJ6x08XmIfHZGkuM;https://drive.google.com/open?id=1eEQQCOrouXFphJojLjBp7wsk-zur6ZZQ;APPROVE;2022-11-15
POS12833;https://drive.google.com/open?id=1hH1xVmibNdJ8RMyiIT7OX1PHVGjt4fw8;https://drive.google.com/open?id=1sRdbxrjANJsJ4yb4VtTvCig9GLc6thgb;https://drive.google.com/open?id=1IqlfKfS-NlhwA4E7SgLHTCho3tZenYan;APPROVE;2022-11-15
POS12740;https://drive.google.com/open?id=11jtP0VXBXyLI53WqSdtrJm7432SXpL4x;https://drive.google.com/open?id=1o0XaYHnM1AKL8TvbYEQSlS2egQdzgyxn;https://drive.google.com/open?id=10-_2QpfIcp9BazYSiDocMx7ag9bd7n5e;APPROVE;2022-11-16
POS12400;https://drive.google.com/open?id=1BuJAOVn-Df_l0mjoZAxi7JYqy85A4RXg;https://drive.google.com/open?id=1WzLFOFSGcD3Z3JSdi_GT1npbzkawG285;https://drive.google.com/open?id=1588-8abo8b47g7244hU2hu9v_zrB1TBY;APPROVE;2022-11-16
POS12715;https://drive.google.com/open?id=1W2uAqe-sONer3yGhPM2ydvtzdxhpuXKW;https://drive.google.com/open?id=1IFS97YaNptgxS7-ipQR-NHx3mbUxvBTD;https://drive.google.com/open?id=1NuywreZ95I0jsXfhtUYf-DFHMAQJ7YyR;APPROVE;2022-11-16
POS12731;https://drive.google.com/open?id=1zbwInDQsBFBWqGW1o9girED08C33ilGS;https://drive.google.com/open?id=1bd4IHXDjF0JyeeJkEcEUzsD0IDD5sWVC;https://drive.google.com/open?id=1Zb6673FEPDAdcu0n3wntZ4NlA1cneGgd;APPROVE;2022-11-16
POS12791;https://drive.google.com/open?id=1HOwUkxd6osSRKmayHXDUiSFMCDFqH4la;https://drive.google.com/open?id=1oCZz0Y3_FURxb4SD-kF3Pqxxr3ff2DUM;https://drive.google.com/open?id=18mEUBiDMTp87gAF74x7og9LF0wSDTdvd;APPROVE;2022-11-16
POS12776;https://drive.google.com/open?id=1hAsDBd2P3sLN4ikH6fawKxesHKdPs4oT;https://drive.google.com/open?id=1BrmvC7BRqPFLC2YVxxiNsTyHjiIEZwf2;https://drive.google.com/open?id=126QgbzsAVyz_c0o-cmYmB3V4GKyVNV7V;APPROVE;2022-11-16
POS12815;https://drive.google.com/open?id=1rlnOVycChtERJIWo36GZMmW6D_EkbB0m;https://drive.google.com/open?id=18IEbdk02eb9mj1t8h3qkpxZpDN7hRJvk;https://drive.google.com/open?id=1dC2pvaFyMwpJYbpBXLjySpf99_bRb8cM;APPROVE;2022-11-16
POS12808;https://drive.google.com/open?id=1YsPPNzCNXd17FffT8DT3b82SZh2rVl;https://drive.google.com/open?id=1XpePhy8p_AGEHiCL36BGQFEqQ3Qr9Vfd;https://drive.google.com/open?id=1C8uVtiq9kw-fncyS_azmEiw5XJaYDAby;APPROVE;2022-11-16
POS12811;https://drive.google.com/open?id=1J0OCuJznD-cN_mR0U_sCswESWIwRf7G4;https://drive.google.com/open?id=1xWogRHQY5caDiZw4WOg64d84hgR7nUGa;https://drive.google.com/open?id=1FXBdPVsi1XzPbdXBLBgBBhxYW_oy1Jbr;APPROVE;2022-11-16
POS12818;https://drive.google.com/open?id=15sCwxfjbix5IJhytRX5CzT2t9VZ3_w;https://drive.google.com/open?id=1HPgEuKtn9UYSCmjhCU2ebx3R9dn5CPyO;https://drive.google.com/open?id=1lrCm424eleazLaw-1iDDzMMHdf8GskcM;APPROVE;2022-11-16
POS12794;https://drive.google.com/open?id=1iHhtfUD45OnEkh8hPOsj3W7bXDd9u-dJ;https://drive.google.com/open?id=1c3TsXQAHk6p3TgXTjehfOFEBwGJN_t9B;https://drive.google.com/open?id=1CuancT5Y2qlicCA9tynyItw_jo78GSfX;APPROVE;2022-11-16
POS12769;https://drive.google.com/open?id=1plUSDknx3TzW5BGOI8f8VkwG2p3x5xmt;https://drive.google.com/open?id=1P-9OqgbOlw9ICZXfoexrIubgGFwATs-B;https://drive.google.com/open?id=1AJIEWvbV4K_eimF5MFZl4pdm4O0KvPyx;APPROVE;2022-11-16
POS12918;https://drive.google.com/open?id=1NZm3NQLzGefSCp417p9G4ys-AxjuWZWk;https://drive.google.com/open?id=1KqR3e45u3OIQtHBpQQ_iXhyKcM69zsE2;https://drive.google.com/open?id=1F89WCvf-ZQWEUct3mUQGy-3xtosriUlp;APPROVE;2022-11-16
POS12868;https://drive.google.com/open?id=1aFftmAW1t50dsnTcLOlufS0HmVSEPTt_;https://drive.google.com/open?id=1PsdMo6eBVfMtZz6d_e-98E-lv1TY-JD3;https://drive.google.com/open?id=1tOUuwCLdMdoANM2wJtaATal5hulSuPsJ;APPROVE;2022-11-17
POS12576;https://drive.google.com/open?id=1DzqQSyyDLi9QQKyEx37aWE_1lof4k6Y_;https://drive.google.com/open?id=14uR9dhUPG_57FE4z7E98QZWwYyTcWiJu;https://drive.google.com/open?id=1XTSwMXm32lXs8k72WGZvemZfWFg40p5A;APPROVE;2022-11-17
POS12837;https://drive.google.com/open?id=1cJ4zKtVIVJAtcyNqy8qXZW2PofMwlDut;https://drive.google.com/open?id=1NXm5wG2pASCE95o-i7TZHuxMBvMy8YeR;https://drive.google.com/open?id=1d6MrO-ijDl0-LKSKhRO2UH00gKzx7UuE;APPROVE;2022-11-17
POS12767;https://drive.google.com/open?id=1R6rcrvFGnRz_DnlGNs9i0iJl7cX-Htwy;https://drive.google.com/open?id=1MBiYFsS62R4TyMP0owgdz-zHzhbXHIly;https://drive.google.com/open?id=1TEmHahrfcelhUWGFeWASm_P8ferDBB6S;APPROVE;2022-11-17
POS12892;https://drive.google.com/open?id=1kcDPPcjSJCm606rhAbg_VWLren82ealp;https://drive.google.com/open?id=1nwEOIprNhg5DRPihutnj9Cz--4YVlNpS;https://drive.google.com/open?id=17tS-dsqFQ1YYywuR8vohRnSpqZR7ctNS;APPROVE;2022-11-17
POS12900;https://drive.google.com/open?id=1gg_HsUnDmybJ2-PBb7rzJxwL0ruURIXJ;https://drive.google.com/open?id=1tfw7Q7F4uyTg2TerC2QNb9R_opSAyfQB;https://drive.google.com/open?id=1JM91k0axdRN6WHjk5idpTFWEAorldBcz;APPROVE;2022-11-17
POS12667;https://drive.google.com/open?id=1tHymeIENyEmzK1UC0igus2FHQj5D8t-C;https://drive.google.com/open?id=1B9EwqkplFhMmyeD6BDucsOLf7SzfJi9s;https://drive.google.com/open?id=130MiJkmE0D8fr4O-YnysXGT8l9nPU1HE;APPROVE;2022-11-17
POS12877;https://drive.google.com/open?id=1FhYax5Ig-GZlzTnPu8Atyxtk8A-pFkF1;https://drive.google.com/open?id=1dK4niKJlSbRM6WQjfeJJqGXhUYcLlu7r;https://drive.google.com/open?id=1E55lqatNrIc7acTT2gjmW3rfioN4Cys_;APPROVE;2022-11-17
POS13040;https://drive.google.com/open?id=1pfuqSxDiDyuUEQccUVn4cBjWk5ipiY1l;https://drive.google.com/open?id=1hZibG6ttpK-jn1edR18vvBpY5dwjG1eg;https://drive.google.com/open?id=1_L6rxImsvVEAsYnSrRxtxdT8TI2HfCmb;APPROVE;2022-11-18
POS13031;https://drive.google.com/open?id=1asFl97edMZkt9D4J3gf3ucp-yGNCNTVL;https://drive.google.com/open?id=1TEvq0H7cuZlmDN-gkEe-GJD7OAwXtpuR;https://drive.google.com/open?id=1ya01uUXmu_u10F02QIFjZjeXC8Z6jfno;APPROVE;2022-11-18
POS12967;https://drive.google.com/open?id=11tcyOxYZ0lu6JhQqNezUxFSFeLOt6IgI;https://drive.google.com/open?id=1TqANaLn2SYowfMhhzP2U8aYkIDkiIre5;https://drive.google.com/open?id=1Kog1lClEbbqJF2VoHxlKudP49tt18i3o;APPROVE;2022-11-18
POS12934;https://drive.google.com/open?id=1Ng81RcNaKOydcIf1Wu_NHBYvnrXSlRTu;https://drive.google.com/open?id=1-Ib1Yf72Fi--CPSOw17XfpBiuVDeVGXa;https://drive.google.com/open?id=1w62xUVSqoIbO2PL35MCGrL6JIvCbAGrb;APPROVE;2022-11-18
POS13006;https://drive.google.com/open?id=1UqywLrrp2UZ70UUvLxhkEmfpvV6bRCLW;https://drive.google.com/open?id=1dTRd42cKNUbM2EP5_rBzURJ08-foMcXZ;https://drive.google.com/open?id=1VGuOeUaw1Pe1cfQleT_VaVKlbIhqf7MD;APPROVE;2022-11-18
POS12925;https://drive.google.com/open?id=1uxW0wmPaC75CwNfAklPYWuLFp7KLr3Ig;https://drive.google.com/open?id=1rmKl0Haz_3sqp8-usoHKD5WFshR4s3FJ;https://drive.google.com/open?id=1qPfPRqHdrzYSh1d0G8l1XUtpfmzNsiXO;APPROVE;2022-11-19
POS12991;https://drive.google.com/open?id=1PITugTFIq7vDqsIo3RIkGvzhOb6JH67K;https://drive.google.com/open?id=1iUZRtuDd2Z0F3xdMFtXqjdJpauwNY-J1;https://drive.google.com/open?id=1_MgUMP5xhBi3MtSOXEuJBzD78JJc1yfT;APPROVE;2022-11-21
